OTU_IDs	ZINB_Coeff	ZINB_pval	ZINB_qval	NB_Coeff	NB_pval	NB_qval	High_minus_Low_mean	ttest_pval	ttest_qval	Shapiro_Wilk_Normality_pvalue	taxonomy
OTU_3	NA	NA	NA	0.844430117937774	0.265401799402368	0.424932689616023	3274.4789386766	0.430120041676712	0.731789709989485	1.33109851935869e-15	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_38089	NA	NA	NA	0.853322773974435	0.200810895412368	0.348776818347797	2032.11880096755	0.366690770129212	0.704529841797669	1.85060975680092e-14	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__
OTU_44	NA	NA	NA	0.627167287153083	0.0277373016626459	0.0915330954867315	1210.58315757345	0.365264174451681	0.704529841797669	4.18449721693474e-21	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Pseudomonadaceae: g__Pseudomonas: s__
OTU_7432	NA	NA	NA	4.45899951169111	0.0080261683178248	0.0378376506411741	-411.197336655002	0.184794616874932	0.681607236662688	2.17119967998495e-24	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__: s__
OTU_1216	NA	NA	NA	1.63746297535528	0.106620761737353	0.231988031032922	-31.3923639248362	0.596046792654309	0.797413952334819	6.77853749327136e-25	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Sphingomonadales: f__: g__: s__
OTU_112	NA	NA	NA	6.18924456083734	0.0100150028125074	0.0440660123750326	-679.091888023368	0.245300812540967	0.681607236662688	5.82653754344143e-25	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__
OTU_1712	NA	NA	NA	5.02675019673001	0.0164467364206937	0.065129076225947	-47.7539835433293	0.321650440524352	0.681607236662688	3.73886146419811e-25	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__: g__: s__
OTU_47540	NA	NA	NA	0.42327193811697	0.000311392116539187	0.00268067995977213	27.7500844012213	0.131240590038837	0.681607236662688	1.43394907884005e-22	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_97	NA	NA	NA	2.03391974320989	0.00270375289040662	0.0153006445689426	-514.282063511133	0.0952391797907117	0.681607236662688	3.63794561334338e-23	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Aerococcaceae: g__Alloiococcus: s__
OTU_11626	NA	NA	NA	1.26720425405907	0.203417244098352	0.350231428969336	-1597.37243623968	0.323980157749134	0.681607236662688	2.81220502134855e-17	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
OTU_7	NA	NA	NA	0.822584806975895	0.22848521392354	0.374441180601333	6033.2175995383	0.390290994182542	0.72815587347038	2.71252892015206e-16	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_124	NA	NA	NA	1.20851910989215	0.671240445623192	0.79270280933503	-68.9020063769941	0.67086253226353	0.840701148026449	7.4376482435892e-21	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__S24-7: g__: s__
OTU_630	NA	NA	NA	1.42904046288883	0.0899856345658452	0.207176228419039	-180.381577690021	0.115336831027052	0.681607236662688	1.51391303960075e-17	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__[Tissierellaceae]: g__Anaerococcus: s__
OTU_41905	NA	NA	NA	0.969281384006786	0.851436345150728	0.921226209507345	2.36628694098032	0.869281385700052	0.950926598721604	5.35583028315432e-16	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Microbacteriaceae
OTU_2398	NA	NA	NA	0.605962830783695	0.0274973770543969	0.0915330954867315	1732.99492423223	0.306034818959379	0.681607236662688	1.05899537609786e-20	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus
OTU_58	NA	NA	NA	0.932473191701067	0.69579627805591	0.800974785203897	139.658028480904	0.774318694723202	0.901202719778556	4.03049562001757e-19	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__Rubellimicrobium: s__
OTU_228	NA	NA	NA	2.72761310490737	0.000242202394758994	0.00217982155283095	-347.326538366843	0.0164817088280362	0.681607236662688	2.85716749261794e-21	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rickettsiales: f__mitochondria: g__: s__
OTU_1	NA	NA	NA	0.775990738375253	0.0359138619163359	0.109399148606685	3386.16491397766	0.194816286382739	0.681607236662688	5.25498076515442e-16	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__
OTU_21810	NA	NA	NA	3.55417753242636	0.320352465177405	0.476915700038543	-9.59339341857766	0.404763280900851	0.72815587347038	4.16033698196121e-25	k__Bacteria: p__Firmicutes: c__Clostridia: o__Clostridiales: f__Lachnospiraceae: g__: s__
OTU_39160	NA	NA	NA	0.997496844152637	0.993539613482711	0.998582961774501	2.53974745868402	0.994762999485123	0.99873298621537	3.2887827663254e-19	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__: g__: s__
OTU_45717	NA	NA	NA	1.26919541277062	0.393836824557066	0.561004973110065	-760.640715648617	0.708912242880088	0.861132663130414	7.81995931439469e-24	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__
OTU_415	NA	NA	NA	1.93133257473562	0.179959815147965	0.329840979210052	-99.707581037875	0.26340126845022	0.681607236662688	3.01127490643298e-22	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
OTU_108	NA	NA	NA	0.79231889743208	0.209553035181653	0.353104305732293	329.753389012601	0.317902923257949	0.681607236662688	1.33450347006743e-15	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__Rubellimicrobium: s__
OTU_38132	NA	NA	NA	0.999669525689353	0.998636648779818	0.998636648779818	3.74776036712865	0.99873298621537	0.99873298621537	1.15901850387213e-13	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_429	NA	NA	NA	1.87416539153167	0.192491211411519	0.340296963031078	-214.1096181436	0.327033775166441	0.681607236662688	3.13365632661835e-23	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__S24-7: g__: s__
OTU_37784	NA	NA	NA	0.898703617578017	0.414286003870703	0.577541734111549	319.800588317553	0.565800226196312	0.774497761469448	2.39662708997732e-14	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Sphingomonadales: f__Sphingomonadaceae: g__Sphingomonas: s__
OTU_1140	NA	NA	NA	1.19295315776803	0.461441589973433	0.609102898764932	-11.10586522515	0.558290824314222	0.774497761469448	1.5001488642173e-19	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__: g__: s__
OTU_486	NA	NA	NA	1.32127025173172	0.574384965784052	0.724383587421925	-38.0206016200723	0.662469732736304	0.835471382686549	1.15020157041346e-22	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__: s__
OTU_83	NA	NA	NA	2.40404126861354	1.4013717729761e-05	0.00014603769002593	-1451.52021724074	0.183492562420243	0.681607236662688	1.03620787669848e-24	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodobacterales: f__Rhodobacteraceae: g__Paracoccus: s__marcusii
OTU_47321	NA	NA	NA	0.672032316642115	0.0134642605562451	0.0544066038803373	36.9451033004314	0.0515955704948242	0.681607236662688	1.30847643844657e-13	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Geodermatophilaceae
OTU_25144	NA	NA	NA	0.626617765926355	0.0893876737212144	0.207176228419039	2243.52694085287	0.414565862119464	0.72815587347038	2.46573328219535e-22	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__: s__
OTU_5	NA	NA	NA	0.808648203515175	0.398125815827465	0.563063653813129	20804.3929422846	0.696303141994753	0.861132663130414	5.78528766373355e-23	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__: s__
OTU_973	NA	NA	NA	1.14858492597739	0.569011232029352	0.722206563729562	-5.23970812756171	0.613361033364283	0.798983451356105	1.33453692328518e-13	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Chlorophyta: f__Trebouxiophyceae: g__: s__
OTU_15	NA	NA	NA	1.15356855310748	0.506162406333138	0.655033702313473	-828.059304876489	0.658046456745053	0.835212810484106	1.15702915669995e-19	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Aerococcaceae: g__Aerococcus: s__
OTU_292	NA	NA	NA	1.02876383076844	0.839297978375833	0.917551008763113	-14.8629913147181	0.867477567061861	0.950926598721604	5.34296073629763e-15	k__Bacteria: p__Proteobacteria: c__Betaproteobacteria: o__Burkholderiales: f__Comamonadaceae: g__Azohydromonas: s__
OTU_541	NA	NA	NA	3.92542978377089	0.020436155598946	0.0763463926149303	-44.1765469306383	0.320353760344284	0.681607236662688	5.13876937982241e-25	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__RF32: f__: g__: s__
OTU_146	NA	NA	NA	1.37897739932787	0.158911511231966	0.30847528650911	-227.852403261074	0.389975120272968	0.72815587347038	6.27380205811293e-22	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhizobiales: f__Methylocystaceae: g__: s__
OTU_498	NA	NA	NA	28.080115215408	3.06235594797453e-11	1.50101593991691e-09	-183.489469067619	0.0609685072368284	0.681607236662688	2.67275274948062e-24	k__Bacteria: p__Actinobacteria: c__Coriobacteriia: o__Coriobacteriales: f__Coriobacteriaceae: g__: s__
OTU_40862	NA	NA	NA	1.75836037558568	0.0989649715222379	0.220693816284002	-1310.65413555348	0.479820640817933	0.760035895055606	4.59208935267675e-24	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__Erwinia: s__
OTU_41486	NA	NA	NA	1.96608735124689	0.00257500757462718	0.0153006445689426	-22203.2017378819	0.0367705772541303	0.681607236662688	2.13259278111494e-19	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
OTU_170	NA	NA	NA	1.04778309749572	0.843405472701447	0.917551008763113	-227.623414585904	0.931383737229095	0.959967271432071	5.10036425398914e-24	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Sphingomonadales: f__Sphingomonadaceae: g__Novosphingobium: s__
OTU_47687	NA	NA	NA	0.974925796953411	0.865962223126941	0.92183075365126	917.52567920585	0.891266295132774	0.959967271432071	1.16974982966285e-13	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_1802	NA	NA	NA	1.07668931294273	0.748495803842614	0.842057779322941	-19.5853518773771	0.768367485008421	0.901202719778556	2.1990144226874e-16	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhodospirillales: f__Acetobacteraceae: g__: s__
OTU_45842	NA	NA	NA	1.88575771414447	0.0882573462932822	0.207176228419039	-228.738635485905	0.249247999496486	0.681607236662688	6.6590111408207e-22	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Jeotgalicoccus: s__
OTU_40	NA	NA	NA	3.79076785372221	1.97599640942305e-07	4.01278946629954e-06	-5287.77156172053	0.286539783780238	0.681607236662688	3.39158974829467e-25	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Micrococcaceae: g__Kocuria: s__palustris
OTU_39713	NA	NA	NA	1.23467191478758	0.174684530869056	0.328026707631104	-68.3193865888671	0.29770053228707	0.681607236662688	1.37110035586323e-20	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Streptococcaceae: g__Streptococcus: s__
OTU_145	NA	NA	NA	1.2553377197947	0.596871146052147	0.738977181937922	-46.3765056772702	0.747735794479217	0.89728295337506	1.9814831672307e-23	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Alteromonadales: f__Psychromonadaceae: g__Psychromonas: s__
OTU_14	NA	NA	NA	2.24129836371484	0.0121749968032415	0.0512904120647195	-9738.80884554941	0.459777831261663	0.744614464566727	5.29669511635096e-25	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Aeromonadales: f__Aeromonadaceae: g__: s__
OTU_2149	NA	NA	NA	1.04684469959906	0.875050786679533	0.926524362366564	-6.52362028908084	0.92150485063316	0.959967271432071	9.22750311835752e-22	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__: g__: s__
OTU_8	NA	NA	NA	0.309237423985442	6.48899610402733e-08	1.60602653574676e-06	32181.860458375	0.0801382306312056	0.681607236662688	1.69900016151279e-22	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Pseudomonadaceae: g__Pseudomonas: s__
OTU_127	NA	NA	NA	1.87123193953227	0.00944505928423203	0.0425027667790441	-857.988215910574	0.149653218935367	0.681607236662688	1.25071714475932e-22	k__Bacteria: p__Proteobacteria: c__Alphaproteobacteria: o__Rhizobiales: f__Brucellaceae: g__Ochrobactrum: s__
OTU_10	NA	NA	NA	0.862013632085711	0.402455450627702	0.565150207264433	1679.13881862351	0.564471773762252	0.774497761469448	1.42902555431754e-17	k__Bacteria: p__Firmicutes: c__Bacilli: o__Lactobacillales: f__Streptococcaceae: g__Lactococcus: s__
OTU_2	NA	NA	NA	1.29499315988721	0.175610257620692	0.328026707631104	-828.324477923351	0.218543027342696	0.681607236662688	1.17329159690809e-14	k__Bacteria: p__Cyanobacteria: c__Chloroplast: o__Streptophyta: f__: g__: s__
OTU_43735	NA	NA	NA	0.344770052212707	6.40932088777758e-07	1.0575379464833e-05	6483.00763833793	0.256136656343859	0.681607236662688	4.74768900307862e-24	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Pseudomonadaceae: g__Pseudomonas: s__
OTU_42612	NA	NA	NA	0.959026149602599	0.756215171832987	0.845935615948765	3023.92266588299	0.796279710671455	0.901202719778556	4.13961828139511e-13	k__Bacteria: p__Firmicutes: c__Bacilli: o__Bacillales: f__Staphylococcaceae: g__Staphylococcus: s__
OTU_15202	NA	NA	NA	0.444504599730474	0.000886904530809023	0.00650396655926617	2609.82918110888	0.34914884323771	0.696752940784644	1.48530952379697e-23	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Moraxellaceae: g__Acinetobacter: s__
OTU_26343	NA	NA	NA	3.01756693378607	0.045995665210018	0.13482623884938	-90.2874105390888	0.23339949007001	0.681607236662688	6.10027115145671e-24	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Bacteroidaceae: g__Bacteroides: s__
OTU_22880	NA	NA	NA	0.569244958969578	0.0581061577812139	0.156407180200293	563.406683064713	0.415011244843624	0.72815587347038	2.82768933838348e-23	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__: s__
OTU_41310	NA	NA	NA	1.02544478765817	0.88908129141519	0.931418495768294	-87.4172715288832	0.916405143697338	0.959967271432071	3.40053115599281e-17	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_41	NA	NA	NA	1.39511544287236	0.0895556340906378	0.207176228419039	-934.377982021516	0.338084279252146	0.690110178267267	3.44975024915512e-23	k__Bacteria: p__Proteobacteria: c__Betaproteobacteria: o__Neisseriales: f__Neisseriaceae: g__Neisseria: s__
OTU_44242	NA	NA	NA	0.267018584774282	9.05167889091537e-07	1.37864032338557e-05	23376.1148961605	0.271156266146727	0.681607236662688	2.33614024415222e-24	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Pseudomonadales: f__Moraxellaceae: g__Acinetobacter: s__
OTU_540	NA	NA	NA	1.07576613807831	0.901576841371964	0.937818366639322	-6.70618401186437	0.910730322636057	0.959967271432071	1.09287920349866e-22	k__Bacteria: p__Bacteroidetes: c__Bacteroidia: o__Bacteroidales: f__Rikenellaceae: g__: s__
OTU_37143	NA	NA	NA	0.646789692716795	0.052072795452243	0.147175384193915	503.477098466479	0.234473676481599	0.681607236662688	5.65506548910194e-18	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Xanthomonadales: f__Xanthomonadaceae: g__: s__
OTU_16595	NA	NA	NA	0.710760572199231	0.081531667737542	0.196869148927236	251.774650409654	0.289762087654229	0.681607236662688	9.89115087037203e-20	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_17848	NA	NA	NA	53.0790147809944	1.08671971099516e-19	2.15170502777042e-17	-67163.0632402807	0.305217077413408	0.681607236662688	2.05237884402918e-25	k__Bacteria: p__Proteobacteria: c__Gammaproteobacteria: o__Enterobacteriales: f__Enterobacteriaceae: g__Serratia: s__marcescens
OTU_32822	NA	NA	NA	0.822245755572881	0.162310719134284	0.31201478047173	109.668147750266	0.269319389323977	0.681607236662688	4.41357214641674e-13	k__Bacteria: p__Actinobacteria: c__Actinobacteria: o__Actinomycetales: f__Corynebacteriaceae: g__Corynebacterium: s__
OTU_2757	NA	NA	NA	0.52418474123256	0.0321740650589262	0.101118490185197	11.4297509970394	0.177229941533891	0.681607236662688	4.32079650890733e-20	k__Bacteria: p__Bacteroidetes: c__Cytophagia: o__Cytophagales: f__Cytophagaceae: g__Adhaeribacter: s__
